author_id,sterling_no,home_grown,diversity,total_topics,total_publications,no_of_paper_venues,total_active_year,h-index,total_cites
1016CF52,0.6530356885529751,0.9795535328294627,0.6666666666666666,2,3,2,2,0.0,2
1016F524,0.49527257064037794,0.9905451412807559,0.5,2,2,1,1,0.0,0
1016FE1D,0.9097513280118124,0.9178294091383222,1.0,3,4,4,3,0.0,1
101700D1,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,1
101736A5,0.9956114495930103,0.9956114495930103,1.0,2,1,1,1,0.0,0
10174215,0.3737202221590156,0.8901714177288027,0.453125,4,8,5,5,0.0,40
1017625F,0.44080456448323313,0.44080456448323313,1.0,2,1,1,1,0.0,0
1017785D,0.41123690223745485,0.8172873087987159,0.52,4,5,4,4,0.0,16
101826E5,0.4732149256483851,0.9464298512967702,0.5,2,4,3,2,5.5357,35
1018322A,0.5021414863728261,0.9342887412609113,0.54296875,6,16,12,7,18.05,276
1018702A,0.38347318948549614,0.7669463789709923,0.5,2,4,1,2,0.0,5
1018D96F,1.1098439614407818,0.8884237947566351,1.28,3,5,1,3,3.5,1
101963AE,0.7278815622193231,0.9705087496257641,0.75,3,2,1,1,0.0,1
1019E862,0.9356262525386672,0.9356262525386672,1.0,2,1,1,1,1.0,6
101A3372,0.24893239919204546,0.9957295967681818,0.25,2,2,1,1,0.0,0
101A9087,2.6549525762060098,0.8849841920686701,3.0,3,1,1,1,0.0,50
101A9185,0.30540458351151956,0.9162137505345586,0.3333333333333333,3,3,2,3,0.0,0
101AA3A9,0.6560591774843851,0.9576313624376381,0.7279064272211717,21,92,24,20,1.0,554
101AFB33,0.9043301659428622,0.9043301659428622,1.0,2,1,1,1,0.0,0
101B5049,0.2124686667578999,0.8498746670315996,0.25,2,2,1,2,0.0,0
101B66B9,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
101BE49B,0.18520498264166013,0.9075044149441346,0.20408163265306123,2,7,2,4,545.667,0
101C3ACB,0.3384616018881445,0.676923203776289,0.5,2,2,2,1,1.4857,1
101C5719,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,0
101C6366,0.32204587886852365,0.966137636605571,0.3333333333333333,2,6,4,4,0.85,3
101CA8E4,0.9274399310951008,0.9274399310951008,1.0,2,1,1,1,0.0,0
101CF391,0.052202240411372704,0.7774949585475693,0.07,3,10,4,7,0.0,5
101D1948,0.8817595332969274,0.8817595332969274,1.0,2,1,1,1,0.0,0
101DADFD,0.600866496191434,0.9370671440609784,0.6913580246913582,10,36,11,17,1037.88,344
101E5180,0.21689006007889355,0.8675602403155742,0.25,2,4,2,3,0.0,3
101E771A,0.13628180893908973,0.9507574606941076,0.14285714285714285,3,7,4,3,0.0,3
101E7B7E,1.077918721621315,0.8314330150435916,1.25,3,2,2,1,1.0,11
101EAF8D,0.9448866289394513,0.9448866289394513,1.0,2,1,1,1,0.2857,0
101EB5FC,0.9470708443969035,0.9470708443969035,1.0,2,1,1,1,0.0,0
101F1141,2.635249218641518,0.8784164062138393,3.0,3,1,1,1,0.0,0
101F1E18,1.2565068945927067,0.9550929789435244,1.3333333333333335,4,3,3,3,17.75,8
101F58D8,0.5824705117514346,0.873705767627152,0.6666666666666666,2,3,1,1,0.25,0
101FA4DB,0.9577054315785795,0.9577054315785795,1.0,2,1,1,1,0.75,2
102009BC,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,0
1020644C,0.5374181925689637,0.960792141554387,0.5913333333333343,18,150,27,17,0.0,1960
1020D09D,0.873705767627152,0.873705767627152,1.0,2,4,2,1,4.0,0
1020FAFC,0.996372118233296,0.996372118233296,1.0,2,1,1,1,0.0,0
10215175,0.14108152532750837,0.8817595332969274,0.16,2,5,2,3,41.5,6
1021FA78,0.3384616018881445,0.676923203776289,0.5,2,2,2,2,0.0,0
10225594,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
1022E69A,0.981309235281388,0.981309235281388,1.0,2,1,1,1,1.2,0
10232CA1,1.0777263613166066,0.9533927983528909,1.125,4,4,4,2,0.0,1
1023AFDB,0.9395042541157859,0.9395042541157858,1.0,2,3,3,2,15.25,39
1023BB0C,0.5480253936209905,0.9749967020863666,0.5625,4,4,2,4,0.0,0
1023D8AE,0.2912352558757173,0.873705767627152,0.3333333333333333,2,6,4,4,0.0,2
1023DCA1,0.44490803080687313,0.8898160616137463,0.5,2,2,2,2,0.0,2
10244311,0.7730020564555675,0.9080626322656936,0.92,3,5,3,3,2.0833,10
10246302,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
10247078,0.04230770023601806,0.676923203776289,0.0625,2,4,2,2,0.0,0
102490DB,0.40985446848320267,0.922172554087206,0.4444444444444444,2,3,1,2,0.0,3
1024E90D,0.989492343089061,0.989492343089061,1.0,2,1,1,1,0.0,0
10255F76,0.6055499393847216,0.8073999191796288,0.75,3,2,1,2,0.0,84
102603BF,0.2920648297267224,0.9405559371653031,0.3125,3,4,2,3,0.0,0
102642B5,0.9043301659428622,0.9043301659428622,1.0,2,1,1,1,1.5,1
10265351,0.35678957042825493,0.769393085973024,0.4722222222222222,3,6,3,3,16.4167,41
10265AFE,0.45517170990605826,0.874805470015615,0.528344671201814,5,21,6,10,0.0,34
102736DC,0.10734862628950788,0.966137636605571,0.1111111111111111,2,6,2,4,0.0,1
10274C92,0.3845320418184394,0.8620599936534041,0.5041322314049588,6,11,9,8,0.0,20
10276C75,0.13705504049784195,0.8565940031115121,0.16,2,5,5,5,10.55,17
1027895F,0.42220025140551426,0.9297807494213316,0.4559464342650654,10,97,15,21,0.0,1852
1027B567,0.9274278799343249,0.9274278799343249,1.0,2,1,1,1,22.5833,0
1027E021,0.8565940031115121,0.8565940031115121,1.0,2,1,1,1,50.5,2
1027EFAD,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
10286502,0.49424648613237004,0.9884929722647401,0.5,2,2,2,1,213.564,3
1028864B,0.20429041308040946,0.8171616523216378,0.25,2,2,2,2,0.0,0
10288E3A,2.5735204852101634,0.8578401617367212,3.0,3,2,1,1,0.0,0
1028C07D,0.2074158326890612,0.9333712471007753,0.2222222222222222,2,3,1,2,0.0,0
1028CB48,0.10127315644941522,0.8270641110035576,0.12244897959183672,4,7,4,4,0.0,11
10298EAF,0.4137911182918856,0.8275822365837712,0.5,2,2,2,1,0.0,0
1029A51D,0.14853659840785804,0.9283537400491129,0.16,2,5,2,3,54.5,10
1029BBB6,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,2.5,2
102A0604,0.6320775821516045,0.9178294091383222,0.68,3,5,4,3,11.25,16
102A4653,0.9414722194767863,0.9414722194767863,1.0,2,1,1,1,0.0,0
102A4EC8,0.19747006508787257,0.8886152928954266,0.2222222222222222,2,3,2,1,38.5,22
102A931E,0.900071851544832,0.900071851544832,1.0,2,2,2,1,11.25,15
102AAD29,0.4085808261608189,0.8171616523216378,0.5,2,2,1,1,0.0,0
102B5EC7,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
102B959B,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
102BCA36,0.3851283917176328,0.8973979371679847,0.4636678200692041,6,17,9,11,0.0,22
102BE928,0.6813978756877386,0.9085305009169848,0.75,3,2,2,2,0.0,43
102C44DE,0.922172554087206,0.922172554087206,1.0,2,2,1,1,0.0,0
102C57AC,0.7315257391064567,0.8073999191796288,0.875,3,4,4,3,0.6667,0
102C7265,0.8755450047704973,0.8755450047704973,1.0,2,2,1,1,0.0,0
102CE348,0.5999757146400442,0.8999635719600662,0.6666666666666667,4,3,3,3,0.0,1
102D323A,0.9176943171788262,0.9176943171788262,1.0,2,1,1,1,0.0,0
102D4958,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,2
102DA264,0.2254115281884349,0.8718383013102329,0.26530612244897955,4,7,4,3,0.0,1
102E44E8,0.20292926759304064,0.8717889980005733,0.22999999999999998,4,10,4,3,0.0,0
102E9973,0.9193932272391675,0.9193932272391675,1.0,2,1,1,1,5.3333,0
102EB6EA,0.2318599827737752,0.9274399310951008,0.25,2,2,1,2,0.0,1
102ED2CD,0.936331108294097,0.936331108294097,1.0,2,1,1,1,1.3333,6
102EEED0,0.1575639814874339,0.8403412345996474,0.1875,3,4,1,2,0.0,0
102F11AD,0.19321469349716341,0.9626973519767734,0.2,3,5,3,5,0.0,2
102F7EBD,1.1810964867039762,0.9537380856357733,1.25,3,2,1,2,0.0,8
102F9825,0.2645470615024236,0.9260934294397521,0.28125,5,8,1,8,0.0,6
103019E2,0.12333370565328497,0.947768679760724,0.1288888888888889,5,15,3,7,0.0,2
10302F3C,0.2876048921141221,0.7669463789709923,0.375,2,8,2,7,42.6667,4
10305D6C,0.7746620510312707,0.7746620510312707,1.0,2,2,1,1,14.0,0
10309B8C,0.2068955591459428,0.8275822365837712,0.25,2,2,2,2,0.0,0
1030F58A,0.873705767627152,0.873705767627152,1.0,2,1,1,1,4.0,2
1030F850,0.2582206836770902,0.7746620510312707,0.3333333333333333,2,3,2,3,0.0,22
103121B4,0.23373189510227732,0.8724991093462034,0.28166351606805295,4,23,12,12,0.0,80
10319304,0.9464298512967702,0.9464298512967702,1.0,2,2,2,1,0.0,1
1031C437,0.6832094911990795,0.9012782443602403,0.7599999999999999,5,5,4,4,0.0,1
1031D48C,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,3,1,2,0.0,2
1031EDEB,0.24767117431206953,0.769393085973024,0.32653061224489793,3,7,5,7,1.8333,12
10323EEC,0.9376061093890811,0.9376061093890811,1.0,2,1,1,1,0.0,0
103259C8,0.25045977293972665,0.9403716209560604,0.2694710537276135,6,49,2,17,0.0,6
10327674,0.9065982547996723,0.9065982547996723,1.0,2,1,1,1,134.875,0
1032B2AA,0.4919900578180756,0.769393085973024,0.64,3,5,3,3,0.0,3
1032DEBE,0.08607356122569675,0.7746620510312707,0.1111111111111111,2,3,3,2,2.6,13
10330C36,0.3681342619060763,0.7669463789709923,0.48,2,5,4,4,82.35,13
10334354,0.9905451412807559,0.9905451412807559,1.0,2,2,1,1,0.0,0
10339C40,0.528877394392193,0.885274564251009,0.617283950617284,6,9,4,8,632.619,2
1033F5DD,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
1034DF8B,0.2313054673705119,0.9252218694820477,0.25,2,2,1,2,0.0,4
1034F039,1.1816900813527733,0.9469490427875883,1.25,3,2,1,1,0.0,0
10350E5F,0.39600141213368134,0.9465411949908913,0.4256055363321798,8,17,1,13,2.0,12
10351FAF,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,0
103522CF,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.3333,0
10355C37,0.5637167045957081,0.9116887023436465,0.631111111111111,7,15,9,9,0.0,38
103578D7,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,2
1035C678,0.956314848869926,0.8982608822515985,1.1111111111111112,6,6,3,3,0.0,0
1035D26E,0.3084072898273492,0.9252218694820477,0.3333333333333333,2,3,3,2,52.25,82
10365DB1,0.42600914868460565,0.8978200084037943,0.484375,5,8,1,7,0.0,0
10366B61,0.3078350330721313,0.9235050992163938,0.3333333333333333,3,6,1,4,0.0,15
1036AB51,0.42829700155575606,0.8565940031115121,0.5,2,2,1,1,0.0,0
1036E660,0.17017144662710848,0.9149609722249331,0.19000000000000003,6,20,9,7,0.0,41
103701AC,0.922172554087206,0.922172554087206,1.0,2,2,1,1,2.3333,0
1037505D,0.9283537400491129,0.9283537400491129,1.0,2,2,1,1,0.5303,0
10377F5A,0.26089129026921476,0.844012784320197,0.3125,3,4,2,3,0.0,5
10378D4B,0.9274399310951008,0.9274399310951008,1.0,2,2,2,1,0.0,6
1037A121,0.12684068043579258,0.9199849618714266,0.1388888888888889,3,6,2,3,0.0,1
10384DBC,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,30
1038C5A7,2.608903786327818,0.869634595442606,3.0,3,2,1,1,24.2,0
10391CD4,0.8911735364099009,0.8717889980005733,0.9999999999999999,4,3,2,2,0.0,0
1039208C,0.9961335992501605,0.9961335992501605,1.0,2,3,2,2,0.0,0
10396036,0.04758855572841734,0.8565940031115121,0.05555555555555555,2,18,6,6,11.3571,122
103973A7,0.8171616523216378,0.8171616523216378,1.0,2,2,1,1,0.0,0
1039B415,0.9274399310951008,0.9274399310951008,1.0,2,1,1,1,0.0,0
1039C4F7,0.33018171376025196,0.9905451412807559,0.3333333333333333,2,3,1,2,0.0,0
103A31DF,0.5301922968724799,0.8946237741488328,0.6200000000000001,6,10,1,9,80.5333,5
103A514C,0.2124686667578999,0.8498746670315996,0.25,2,2,1,1,118.857,0
103A5899,0.9107775865548133,0.9107775865548133,1.0,2,1,1,1,0.0,1
103AEC7F,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.1429,5
103BD636,0.22249525078329221,0.9573592858349534,0.2425,6,20,8,9,0.0,20
103C104C,0.28606295446035684,0.8581888633810704,0.3333333333333333,3,3,1,3,0.0,3
103C51F3,0.10507569401683949,0.9456812461515554,0.1111111111111111,2,3,2,2,0.0,1
103C7227,0.9356262525386672,0.9356262525386672,1.0,2,1,1,1,0.0,1
103C7FE7,0.5717015661577308,0.8172873087987159,0.71875,4,8,2,5,0.0,9
103D7291,0.9680388718869032,0.9680388718869032,1.0,2,1,1,1,0.0,0
103DC6B2,0.33446087844535094,0.8918956758542692,0.375,4,4,2,2,0.0,20
103DE010,0.07190122302853053,0.7669463789709923,0.09375,2,8,1,6,0.0,40
103E55F1,0.7045819147004732,0.9394425529339642,0.75,3,2,2,1,2.8452,0
103E58A2,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
103E58AE,0.676923203776289,0.676923203776289,1.0,2,3,2,2,0.0,0
103E9B5B,0.7704192936113301,0.8047484942289533,1.0,4,3,3,3,0.0,51
103EA960,0.10409418571680584,0.8928608072550659,0.11875,7,40,10,19,0.0,241
103EBE5E,0.2924100618787515,0.8772301856362547,0.3333333333333333,3,3,3,3,178.844,2
103F9C97,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
103FA1BE,0.9530772182383699,0.9530772182383699,1.0,2,1,1,1,0.0,1
10404498,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,1
1040BE82,0.17659347665218256,0.8770339241944883,0.20710059171597633,4,13,8,5,99.5262,42
1040E25C,0.93464094321374,0.93464094321374,1.0,2,1,1,1,0.0,0
1040FF68,0.061404320391768005,0.9824691262682881,0.0625,2,4,2,2,7.5,0
104107F2,0.23782479383738278,0.990936640989095,0.24,2,5,4,4,0.0,8
10411A5F,0.9043301659428622,0.9043301659428622,1.0,2,1,1,1,11.1667,2
10417220,1.043565161076859,0.844012784320197,1.25,3,2,2,1,0.5833,3
10422F1D,0.900071851544832,0.900071851544832,1.0,2,1,1,1,0.0,0
1042509F,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.0,0
10425968,0.1637498884328946,0.9423094785662316,0.19189147995732353,12,81,20,23,608.045,672
1042F0DE,0.500790073076075,0.8713219751711005,0.5455246913580246,5,36,12,9,0.0,302
1043244E,0.4732149256483851,0.9464298512967702,0.5,2,2,2,2,0.0,1
1043342A,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,1
1043571F,0.1037079163445306,0.9333712471007753,0.1111111111111111,2,3,1,3,0.0,5
1043769B,0.9824540581503999,0.9824540581503999,1.0,2,1,1,1,0.0,2
10439128,0.14302346971115737,0.9313649459724134,0.15625,6,16,2,6,3.1167,0
1043DFF1,0.991502429419995,0.991502429419995,1.0,2,1,1,1,55.9978,1
10440A79,0.9436275496302888,0.9407076477555526,0.9999999999999999,4,3,1,3,0.0,0
1044C039,2.919598019647715,0.9731993398825718,3.0,3,1,1,1,0.0,0
1044C575,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,0.0,0
1044FCF8,0.676923203776289,0.676923203776289,1.0,2,2,1,1,0.0,0
1045B75D,0.6093294537606562,0.9608588437549012,0.6446280991735537,5,11,5,6,1.3333,25
10464A8A,1.249838013741008,0.8332253424940053,1.5,4,2,1,2,0.0,0
10469A94,0.461086277043603,0.922172554087206,0.5,2,2,1,2,0.0,1
1046B96C,0.9043301659428622,0.9043301659428622,1.0,2,2,2,1,56.5,46
104720DA,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,3
104729DD,0.9981992662849503,0.9981992662849503,1.0,2,1,1,1,0.0,1
104750F3,0.4601678273825954,0.7669463789709923,0.6,2,5,2,4,0.0,1
10476954,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.3333,0
1047D4B5,0.20429041308040946,0.8171616523216378,0.25,2,2,2,2,0.0,0
1047FD23,0.9107775865548133,0.9107775865548133,1.0,2,2,1,1,0.5,1
10487672,0.981309235281388,0.981309235281388,1.0,2,1,1,1,0.0,0
10498672,0.3304592022790148,0.7203919675702085,0.4897959183673469,3,7,3,4,0.0,15
10498EE0,0.2449012246955325,0.789263541241693,0.3125,3,4,1,2,0.0,3
1049CE49,0.16944640960671553,0.8592315714180327,0.20138888888888887,4,12,5,6,0.0,43
104A1256,0.28277117645793026,0.9399272234638069,0.329639889196676,4,19,7,11,227.017,235
104A2872,0.6650546092658878,0.8750570786665283,0.765625,5,8,3,6,34.1083,5
104AAE74,0.8987865826340606,0.8987865826340606,1.0,2,4,4,3,0.0,110
104B1C09,0.2525449040263301,0.9067192042745178,0.2839506172839506,4,9,1,4,0.0,0
104B36D9,0.487884108874581,0.8696972457096224,0.56,3,5,3,3,0.0,1
104B4F71,0.9333712471007753,0.9333712471007753,1.0,2,2,2,2,0.6667,16
104B58DC,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,50.3111,0
104B6445,0.1703138054213051,0.8387511977606497,0.2,3,5,2,4,155.783,3
104B8AFC,0.109213220953394,0.873705767627152,0.125,2,4,3,3,0.0,5
104BA3EA,0.38347318948549614,0.7669463789709923,0.5,2,2,2,1,0.0,0
104BACB3,0.3728752907631997,0.9002202768460077,0.44,5,15,1,7,0.0,29
104C6853,0.9905451412807559,0.9905451412807559,1.0,2,1,1,1,0.0,0
104C7DE3,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,2583.85,3
104C9E20,0.5900060053140039,0.9413411495652139,0.6671597633136094,9,26,5,16,0.0,18
104E5A4F,0.3276237753405049,0.8696972457096224,0.3866666666666667,3,15,3,7,0.0,14
104E7662,0.24635804351896562,0.9854321740758625,0.25,2,2,1,1,4.0886,2
104F093B,0.46930027350907033,0.9386005470181407,0.5,2,2,1,2,0.0,2
104F6C8A,0.34581065980535497,0.8136353827725907,0.44000000000000006,3,5,2,2,3.5,7
104F767F,1.667103612578297,0.8390151909449854,2.0,3,2,2,1,3.0,1
10502942,0.9426871676129017,0.9426871676129017,1.0,2,1,1,1,0.8917,0
1050FF43,0.27350965102400676,0.871959880855849,0.32,3,5,1,3,0.0,1
1051829E,2.852272382082323,0.9507574606941076,3.0,3,3,3,3,0.0,26
10520FC0,0.21414850077787803,0.8565940031115121,0.25,2,2,2,2,0.25,0
10522F9D,0.9464298512967702,0.9464298512967702,1.0,2,2,2,1,0.0,1
1052ACEC,0.21414850077787803,0.8565940031115121,0.25,2,2,2,1,0.0,1
10533A9D,0.462526106269911,0.9577728790879845,0.481994459833795,5,38,13,10,0.0,275
1053410B,0.14524913456836325,0.7746620510312707,0.1875,2,4,3,3,0.0,3
10536BEF,0.2919315820517624,0.9310491404086059,0.30864197530864196,5,9,2,5,0.0,16
1053C82B,0.18905228176691452,0.9589923313855251,0.19944598337950137,5,19,3,11,64.8083,22
1053D762,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,1
10541AAF,0.4085808261608189,0.8171616523216378,0.5,2,2,2,2,0.4286,0
10548653,0.9251451554721113,0.9251451554721113,1.0,2,1,1,1,0.0,1
1054BD8F,0.5553027083945559,0.8620495008059541,0.64,3,5,3,5,0.0,8
1054FB21,1.186255210352683,0.9574101602124645,1.25,3,2,2,2,0.0,0
105570B1,1.3591214102354763,0.8073999191796288,1.6666666666666665,3,6,1,1,4.3333,4
1055801D,0.32955070693870486,0.9287749504812951,0.404296875,7,32,11,18,0.0,57
1055819F,0.42494982415952065,0.844012784320197,0.5,3,4,3,2,0.0,5
1055A180,0.9333712471007753,0.9333712471007753,1.0,2,2,1,1,1.0,0
1055DA38,0.4043017856543937,0.9357722481037897,0.453125,6,16,2,6,0.0,9
1055F413,0.676923203776289,0.676923203776289,1.0,2,3,1,3,0.0,5
10561168,0.3216312853246185,0.8932690781138638,0.3757716049382717,7,36,14,15,150.171,93
1056AA09,0.8171616523216378,0.8171616523216378,1.0,2,2,1,1,4.0,1
1057344D,0.41191636923589225,0.843317862640714,0.48,4,5,2,3,0.0,1
10576030,0.9636511243982258,0.9636511243982258,1.0,2,1,1,1,0.5,0
1057A350,0.9956114495930103,0.9956114495930103,1.0,2,1,1,1,0.0,0
1057CCFE,0.22564106792542965,0.676923203776289,0.3333333333333333,2,3,3,1,29.1867,2
10581E71,0.9395042541157858,0.9395042541157858,1.0,2,2,1,2,203.25,6
105840C2,0.09079573914684864,0.8171616523216378,0.1111111111111111,2,3,3,3,117.925,0
10586131,0.45538879327740667,0.9107775865548133,0.5,2,2,1,1,0.5,0
1058712C,2.8614784363791856,0.9538261454597285,3.0,3,2,1,1,0.0,19
10588EAC,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,0
10589F37,0.3015157766754916,0.9045473300264749,0.3333333333333333,2,3,2,2,1.0,2
1058FF78,0.388444330853763,0.8902980509920366,0.4375,3,4,1,3,92.3429,1
1059A59A,0.19173659474274807,0.7669463789709923,0.25,2,2,1,1,0.0,3
1059D546,0.9970116368772817,0.7774949585475693,1.25,3,2,1,2,0.0,5
105A1662,0.11732506837726758,0.9386005470181407,0.125,2,4,4,3,0.0,7
105A28CD,0.08521626433011026,0.7669463789709923,0.1111111111111111,2,3,1,2,0.0,0
105A38E1,0.9376061093890811,0.9376061093890811,1.0,2,2,1,1,0.0,0
105A3ADC,0.981309235281388,0.981309235281388,1.0,2,1,1,1,0.0,0
105B0667,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.0,0
105BFD7C,0.9050681832702674,0.9050681832702674,1.0,2,1,1,1,0.0,0
105C38AE,0.6981265005473842,0.9308353340631791,0.75,3,2,2,2,0.0,2
105C57B4,0.14217844686326825,0.8886152928954266,0.16,2,5,5,4,187.246,3
105D0475,0.44490803080687313,0.8898160616137463,0.5,2,4,1,2,0.0,0
105D0E2C,0.2169425061945568,0.8751567441358737,0.25,3,8,1,6,0.0,0
105D28F1,0.974565586673019,0.974565586673019,1.0,2,1,1,1,0.0,8
105D5108,0.42608132165055124,0.7669463789709923,0.5555555555555556,2,6,1,4,0.0,3
105D6197,0.93464094321374,0.93464094321374,1.0,2,1,1,1,0.0,0
105D793B,0.38733102551563536,0.7746620510312707,0.5,2,2,1,1,0.0,0
105E3A4C,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,5
105E494D,0.15480416908064967,0.9159004374890283,0.1746031746031746,6,21,3,11,30.1667,23
105E866E,0.9242733544395826,0.9242733544395826,1.0,2,1,1,1,0.0,0
105EC721,0.9458167744315551,0.9458167744315551,1.0,2,2,1,1,1.6667,0
105EDBC2,0.09586829737137403,0.7669463789709923,0.125,2,4,4,3,1.75,3
105EDEBB,0.36762418471054087,0.8829375311787995,0.43,5,10,4,9,0.0,432
10601661,2.5481738910947906,0.8493912970315968,3.0,3,1,1,1,0.0,0
1060553D,0.5811274051209283,0.9178294091383222,0.64,3,5,4,3,16.8238,8
106122EF,0.14239379024024396,0.872295933017437,0.17148760330578514,5,22,8,13,0.0,741
106140FD,0.14862461716765893,0.9180580890019759,0.1597633136094675,7,13,7,8,12.1167,38
10616899,0.5457617226313468,0.9650159133874805,0.5625,4,4,1,1,0.0,0
106171A8,0.9787583738381952,0.9787583738381952,1.0,2,2,1,1,0.0,0
10617D8E,1.1807812030688336,0.9236558639844499,1.2857142857142858,5,7,4,4,0.0,12
1061C05B,0.8498746670315996,0.8498746670315996,1.0,2,3,2,2,0.0,0
10620BE8,0.12692310070805418,0.676923203776289,0.1875,2,4,3,3,12.0429,41
10620C79,0.9176943171788262,0.9176943171788262,1.0,2,1,1,1,0.0,9
10627374,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,0.0,2
10627A1C,0.4337801201577871,0.8675602403155742,0.5,2,2,2,2,12.6,3
1062F1B9,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,3,1,2,0.0,0
1063B810,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,66
1063C077,0.9699372439860032,0.9699372439860032,1.0,2,2,2,1,190.548,6
10644D92,0.0350535960432874,0.8493631779126517,0.04585798816568047,3,26,7,9,0.0,9
1064BAC7,0.22608254148571555,0.9043301659428622,0.25,2,2,2,1,0.0,1
1064D61B,0.9386005470181407,0.9386005470181407,1.0,2,1,1,1,1.0,0
106536A3,0.8987865826340607,0.8987865826340606,1.0,2,3,2,2,1.0,0
1065F679,0.8886152928954266,0.8886152928954266,1.0,2,1,1,1,0.8571,2
10664C8F,0.2405292001082192,0.9143386228480993,0.26530612244897966,5,14,9,7,2.1429,126
10665CB8,0.591858517798334,0.811468185509293,0.75,4,4,2,4,0.0,5
1066969D,0.6956881224616169,0.8970389663711764,0.8304,7,25,10,10,36.3857,54
1066AC00,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,6,1,5,0.0,9
1066D6BD,0.9357244330701039,0.9357244330701039,1.0,2,2,2,1,0.0,0
10671311,0.2955687516911205,0.8867062550733616,0.3333333333333333,3,3,2,2,13.2292,0
10678B6E,0.8350817381913495,0.8207114245583182,1.0625,4,4,1,4,0.0,1
1067D4D5,0.2691333063932096,0.8073999191796288,0.3333333333333333,3,3,2,3,111.545,7
10682411,0.33561025594681915,0.9257761656599941,0.37950138504155095,9,19,6,13,0.0,236
10683B54,0.5212533016842978,0.9429973578903199,0.5555555555555556,3,3,3,3,0.0,0
106867EE,0.676923203776289,0.676923203776289,1.0,2,2,1,1,0.0,0
1068D3D8,0.9386005470181407,0.9386005470181407,1.0,2,1,1,1,0.0,2
1068DD19,0.4030115130000132,0.8561272659211827,0.4933333333333334,5,15,4,8,0.0,25
1068F273,0.19415683725047822,0.873705767627152,0.2222222222222222,2,3,2,2,5.5,1
10699DA4,0.9395042541157858,0.9395042541157858,1.0,2,2,2,1,0.0,0
106A5607,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
106AD820,0.45845371152966946,0.9182971886088186,0.5,3,4,3,2,0.0,1
106B50B3,0.9905451412807559,0.9905451412807559,1.0,2,2,1,1,0.0,22
106BC2AC,0.9102340753516568,0.9102340753516568,1.0,2,1,1,1,0.0,0
106C2165,0.9065982547996723,0.9065982547996723,1.0,2,1,1,1,0.0,0
106C559B,0.09662788193483413,0.9072236589982489,0.10743801652892562,4,11,2,8,0.3333,0
106CB616,0.03470240961262297,0.8675602403155742,0.04,2,5,4,4,0.0,26
106D467A,0.873705767627152,0.873705767627152,1.0,2,2,1,1,0.0,0
106D6F65,0.4014954976162688,0.8029909952325376,0.5,2,2,2,2,0.0,0
106D8BCF,0.18833938084069152,0.8708034050431755,0.22916666666666669,4,12,7,7,0.0,3
106DC05A,0.93464094321374,0.93464094321374,1.0,2,2,1,1,0.1429,0
106DDC63,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,0
106DF0E5,0.9274399310951008,0.9274399310951008,1.0,2,2,2,1,0.0,17
106E5695,0.431157018631068,0.8932072966224422,0.5022222222222222,6,15,7,10,0.0,22
