author_id,sterling_no,home_grown,diversity,total_topics,total_publications,no_of_paper_venues,total_active_year,h-index,total_cites
1027895F,0.11129756804180765,0.8713219751711005,0.12041662238282495,5,97,15,21,0.0,1852
1028CB48,0.01848527830324303,0.9057786368589085,0.02040816326530612,2,7,4,4,0.0,11
102A4EC8,0.19747006508787257,0.8886152928954266,0.2222222222222222,2,3,2,1,38.5,22
102BCA36,0.05042705687479218,0.769393085973024,0.06574394463667821,3,17,9,11,0.0,22
102BE928,0.2339065631346668,0.9356262525386672,0.25,2,2,2,2,0.0,43
102C7265,0.8755450047704973,0.8755450047704973,1.0,2,2,1,1,0.0,0
102CE348,0.09712965365863742,0.8741668829277368,0.1111111111111111,2,3,3,3,0.0,1
102DA264,0.01971875176636784,0.9662188365520242,0.02040816326530612,2,7,4,3,0.0,1
102E44E8,0.07739922023454504,0.8717889980005733,0.08999999999999998,4,10,4,3,0.0,0
102ED2CD,0.936331108294097,0.936331108294097,1.0,2,1,1,1,1.3333,6
102F11AD,0.0378326709772622,0.9458167744315551,0.04,2,5,3,5,0.0,2
103019E2,0.0035688488677001673,0.8029909952325376,0.0044444444444444444,2,15,3,7,0.0,2
10302F3C,0.1797530575713263,0.7669463789709923,0.234375,2,8,2,7,42.6667,4
103121B4,0.05009458570190844,0.9464298512967702,0.052930056710775046,2,23,12,12,0.0,80
1031C437,0.11095177637882966,0.9245981364902472,0.12,3,5,4,4,0.0,1
1031D48C,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,3,1,2,0.0,2
1031EDEB,0.12184091680389228,0.769393085973024,0.16326530612244897,3,7,5,7,1.8333,12
103259C8,0.05430498981340161,0.9194783669368158,0.05872553102873803,4,49,2,17,0.0,6
1032B2AA,0.06197296408250166,0.7746620510312707,0.08,2,5,3,3,0.0,3
10330C36,0.061355710317679384,0.7669463789709923,0.08,2,5,4,4,82.35,13
10334354,0.9905451412807559,0.9905451412807559,1.0,2,2,1,1,0.0,0
10339C40,0.06636066261351449,0.769393085973024,0.08641975308641975,3,9,4,8,632.619,2
10350E5F,0.048597572911708374,0.9292849537359491,0.0519031141868512,4,17,1,13,2.0,12
10355C37,0.0814568915526193,0.884379311868985,0.09333333333333334,3,15,9,9,0.0,38
1035C678,0.037606844654238275,0.676923203776289,0.05555555555555555,2,6,3,3,0.0,0
10365DB1,0.042425071090793784,0.9050681832702674,0.046875,2,8,1,7,0.0,0
1036E660,0.03019057305803155,0.8706385304776263,0.035,3,20,9,7,0.0,41
10377F5A,0.09683275637890884,0.7746620510312707,0.125,2,4,2,3,0.0,5
1037A121,0.02549150881052295,0.9176943171788262,0.027777777777777776,2,6,2,3,0.0,1
10384DBC,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,30
10391CD4,0.10141534737898886,0.9127381264108997,0.1111111111111111,2,3,2,2,0.0,0
103A31DF,0.16227906151890997,0.9128348710702039,0.18,5,10,1,9,80.5333,5
103BD636,0.03725523228964761,0.9953017659416983,0.037500000000000006,3,20,8,9,0.0,20
103E55F1,0.23618239601131208,0.9447295840452483,0.25,2,2,2,1,2.8452,0
103E58A2,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
103E9B5B,0.08607356122569675,0.7746620510312707,0.1111111111111111,2,3,3,3,0.0,51
103EA960,0.02457361142213759,0.8819295491320955,0.0275,3,40,10,19,0.0,241
1040BE82,0.040231936015102554,0.844012784320197,0.047337278106508875,3,13,8,5,99.5262,42
10411A5F,0.9043301659428622,0.9043301659428622,1.0,2,1,1,1,11.1667,2
10425968,0.046251409395405604,0.9211298817539212,0.05730833714372813,8,81,20,23,608.045,672
1042F0DE,0.044475108726631504,0.9245981364902472,0.0470679012345679,3,36,12,9,0.0,302
1043244E,0.23660746282419254,0.9464298512967702,0.25,2,2,2,2,0.0,1
10439128,0.007547649753006189,0.9660991683847922,0.0078125,2,16,2,6,3.1167,0
10440A79,0.1093248858946329,0.9839239730516962,0.1111111111111111,2,3,1,3,0.0,0
10498672,0.08338384207363651,0.8171616523216378,0.10204081632653061,2,7,3,4,0.0,15
10498EE0,0.2449012246955325,0.789263541241693,0.3125,3,4,1,2,0.0,3
104A1256,0.14528954540105243,0.8849841920686701,0.17174515235457066,3,19,7,11,227.017,235
104A2872,0.028883542326236956,0.9242733544395826,0.03125,2,8,3,6,34.1083,5
104AAE74,0.11234832282925758,0.8987865826340606,0.125,2,4,4,3,0.0,110
104B1C09,0.14576548896402683,0.9067192042745178,0.16049382716049382,4,9,1,4,0.0,0
104BACB3,0.07211748146228046,0.8547671620189464,0.08444444444444445,3,15,1,7,0.0,29
104C9E20,0.04786052387319607,0.8390151909449854,0.0591715976331361,3,26,5,16,0.0,18
104E5A4F,0.0340865057320441,0.7669463789709923,0.044444444444444446,2,15,3,7,0.0,14
104F6C8A,0.10830771260420624,0.676923203776289,0.16,2,5,2,2,3.5,7
1050FF43,0.1737257596895867,0.871959880855849,0.2,3,5,1,3,0.0,1
10533A9D,0.11053890170555841,0.9338232021101661,0.11980609418282549,4,38,13,10,0.0,275
1053410B,0.14524913456836325,0.7746620510312707,0.1875,2,4,3,3,0.0,3
1053C82B,0.04776465142181229,0.9254218255157,0.052631578947368425,3,19,3,11,64.8083,22
1054BD8F,0.41378376038685794,0.8620495008059541,0.48,3,5,3,5,0.0,8
1054FB21,0.2498600299660136,0.9994401198640545,0.25,2,2,2,2,0.0,0
105570B1,0.18390716368528248,0.8275822365837712,0.2222222222222222,2,6,1,1,4.3333,4
1055801D,0.08535481289502812,0.8826101362858297,0.1103515625,4,32,11,18,0.0,57
1055819F,0.05422251501972339,0.8675602403155742,0.0625,2,4,3,2,0.0,5
1055DA38,0.0279189391729052,0.8828263528865847,0.03125,3,16,2,6,0.0,9
1055F413,0.22564106792542965,0.676923203776289,0.3333333333333333,2,3,1,3,0.0,5
10561168,0.07262755855425142,0.8836338784017403,0.09027777777777778,5,36,14,15,150.171,93
1057A350,0.9956114495930103,0.9956114495930103,1.0,2,1,1,1,0.0,0
10588EAC,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,0
1059A59A,0.19173659474274807,0.7669463789709923,0.25,2,2,1,1,0.0,3
1059D546,0.4443076464477133,0.8886152928954266,0.5,2,2,1,2,0.0,5
105C57B4,0.07108922343163412,0.8886152928954266,0.08,2,5,5,4,187.246,3
105D5108,0.08521626433011026,0.7669463789709923,0.1111111111111111,2,6,1,4,0.0,3
105E494D,0.018403497922207086,0.8970395347597057,0.020408163265306124,4,21,3,11,30.1667,23
105EDBC2,0.09586829737137403,0.7669463789709923,0.125,2,4,4,3,1.75,3
105EDEBB,0.10641669356049202,0.8111766870028091,0.14,3,10,4,9,0.0,432
1060553D,0.07859632465203199,0.9824540581503999,0.08,2,5,4,3,16.8238,8
106122EF,0.044519074340816235,0.8529622455635077,0.05165289256198347,4,22,8,13,0.0,741
10616899,0.3061526130947469,0.9755578059599788,0.3125,3,4,1,1,0.0,0
10617D8E,0.4472272197374437,0.9236558639844499,0.489795918367347,5,7,4,4,0.0,12
10620BE8,0.12692310070805418,0.676923203776289,0.1875,2,4,3,3,12.0429,41
1062F1B9,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,3,1,2,0.0,0
1063B810,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,66
10644D92,0.007151155059310681,0.966836164018804,0.0073964497041420114,2,26,7,9,0.0,9
10664C8F,0.03360286098216376,0.9507574606941076,0.03571428571428571,3,14,9,7,2.1429,126
10665CB8,0.08461540047203613,0.676923203776289,0.125,2,4,2,4,0.0,5
1066969D,0.05848616480627137,0.676923203776289,0.0864,2,25,10,10,36.3857,54
1066AC00,0.0639121982475827,0.7669463789709923,0.08333333333333333,2,6,1,5,0.0,9
1066D6BD,0.9357244330701039,0.9357244330701039,1.0,2,2,2,1,0.0,0
10678B6E,0.24010602905042955,0.769393085973024,0.3125,3,4,1,4,0.0,1
10682411,0.03838031967809227,0.8207114245583182,0.04709141274238228,4,19,6,13,0.0,236
1068DD19,0.05676481858018634,0.789263541241693,0.07555555555555556,3,15,4,8,0.0,25
106B50B3,0.9905451412807559,0.9905451412807559,1.0,2,2,1,1,0.0,22
106CB616,0.03470240961262297,0.8675602403155742,0.04,2,5,4,4,0.0,26
106E5695,0.1065584936204948,0.769393085973024,0.14222222222222222,3,15,7,10,0.0,22
106EB1FA,0.05353712519446951,0.8565940031115121,0.0625,2,8,4,5,0.0,16
106F3970,0.8987865826340606,0.8987865826340606,1.0,2,2,2,1,15.4833,0
10706BAD,0.061355710317679384,0.7669463789709923,0.08,2,5,4,4,44.4167,1
10712F8C,0.23909688105416269,0.9563875242166507,0.25,2,4,1,2,0.0,0
10725B0D,0.13155318660776458,0.9390630338893808,0.14,3,10,2,5,0.0,0
1072809C,0.06989646141017217,0.873705767627152,0.08,2,5,3,3,7.375,2
10739F9E,0.032826617817440056,0.9246164018578948,0.03550295857988166,4,13,4,11,0.0,10
10741C94,0.10141534737898886,0.9127381264108997,0.1111111111111111,2,3,3,3,0.0,0
107461F0,0.046737276607247906,0.9464298512967702,0.04938271604938271,2,9,7,7,0.0,40
1075EC70,0.676923203776289,0.676923203776289,1.0,2,1,1,1,10.0,1
1078AA9B,0.49122702907519994,0.9824540581503999,0.5,2,4,4,2,0.0,16
107A30FE,0.05367344872042381,0.811468185509293,0.06632653061224489,4,14,9,9,0.1176,189
107A3D34,0.07523481025789876,0.8865993295684003,0.08641975308641975,3,9,6,5,0.0,16
107AC291,0.03942326284804119,0.8410296074248786,0.046875,3,8,4,7,112.525,90
107AEDA6,0.0951608173120324,0.9085305009169848,0.10802469135802469,3,18,9,8,0.0,84
107AFF15,0.09698686294142979,0.8728817664728681,0.1111111111111111,2,3,2,2,14.6667,65
107B563B,0.1075487901217654,0.8675602403155742,0.12396694214876033,2,11,5,9,2340.81,21
107BAF35,0.08521626433011026,0.7669463789709923,0.1111111111111111,2,6,1,5,0.0,16
107C82C5,0.061780810766546256,0.9884929722647401,0.0625,2,4,3,3,0.0,5
107CBAC6,0.9886722395532926,0.9886722395532926,1.0,2,1,1,1,172.25,0
107D66DB,0.013297009475645077,0.9558102273202689,0.013850415512465374,3,19,2,10,1.3333,2
107F5DD9,0.06338399826206548,0.7669463789709923,0.08264462809917356,2,11,2,5,1.5833,0
1080E417,0.043696237357511825,0.8828439444743806,0.05,3,10,6,8,0.0,14
108110B0,0.061318342551742205,0.9274399310951008,0.06611570247933884,2,11,6,8,0.0,99
10822DD0,0.03737867467106235,0.9157775294410276,0.04081632653061224,2,7,3,7,0.0,8
10828F59,0.03213186075242867,0.8675602403155742,0.037037037037037035,2,9,4,9,0.0,14
1082B361,0.16923080094407225,0.676923203776289,0.25,2,2,2,2,0.0,0
10834A27,0.02918478112134433,0.8919306638117492,0.034026465028355386,4,23,10,10,27.5167,31
1083E0E3,0.17964311910810465,0.9580966352432247,0.1875,2,8,1,3,0.0,0
10845A13,0.1504273786169531,0.676923203776289,0.2222222222222222,2,3,2,2,0.0,11
10852D3D,0.19223800701682753,0.891015642204508,0.21484375,5,16,1,7,0.0,7
108684F5,0.01946355206243847,0.9342504989970465,0.020833333333333332,2,12,4,7,9.6,86
108758C4,0.21419341551300491,0.8924725646375204,0.24000000000000002,4,5,3,4,7.1833,6
108816C5,0.05029762909505826,0.9053573237110487,0.05555555555555555,2,6,3,3,0.0,1
1088FEEF,0.1042889496686823,0.9386005470181407,0.1111111111111111,2,3,2,3,0.0,1
10890AA9,0.09476864920373348,0.869634595442606,0.1111111111111111,3,9,2,7,0.0,0
108929D0,0.28365527785055833,0.9253396435520953,0.3055555555555555,3,12,7,5,0.0,116
108985D0,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,10.0,0
108AC68E,0.11746871445112736,0.9789059537593945,0.12,3,5,2,3,0.0,0
108D0F42,0.13051483563286842,0.8971100401688019,0.15873015873015875,6,21,7,8,0.0,10
108DE94C,0.060080157262125795,0.981309235281388,0.061224489795918366,2,7,5,5,0.0,12
108E3CF7,0.10504808622532627,0.8364432777383839,0.13,3,10,6,5,14.1667,24
108E6B93,0.23334281177519384,0.9333712471007753,0.25,2,2,2,2,0.0,31
108EB1A8,0.109213220953394,0.873705767627152,0.125,2,8,4,5,1.4857,1
108EF713,0.2024705355747143,0.9126237951817284,0.2222222222222222,3,6,4,4,0.0,9
109047B3,0.035978867138788825,0.9714294127472982,0.037037037037037035,3,9,4,5,0.0,1
1091D22E,0.04542147423553678,0.9197848532696198,0.04938271604938271,2,9,2,5,0.0,1
1091DCDE,0.07367352802479402,0.8999809129184131,0.08284023668639054,5,13,8,11,280.992,14
10932045,0.06609762838893085,0.8705340783862633,0.07818930041152264,3,27,9,13,0.0,105
1093B0F3,0.15507648460806273,0.8592315714180327,0.18222222222222223,4,15,7,7,224.21,12
1093E027,0.07403847541303162,0.676923203776289,0.109375,2,8,2,5,0.0,8
1095EE85,0.9444562916963601,0.9444562916963601,1.0,2,1,1,1,0.0,1
10962E80,0.03803039895723929,0.7669463789709923,0.049586776859504134,2,11,1,6,0.0,29
1096E67C,0.1501116792535898,0.9006700755215389,0.16666666666666669,4,12,1,5,0.0,3
1097432D,0.07890638980246029,0.9093777034072512,0.09249999999999999,4,20,1,15,0.0,106
109747C0,0.09886845129041626,0.8898160616137463,0.1111111111111111,2,6,3,5,500.692,0
10976806,0.02459126810899216,0.922172554087206,0.02666666666666667,2,15,8,4,23.2524,0
10976E81,0.9274399310951008,0.9274399310951008,1.0,2,1,1,1,0.0,0
10979611,0.06411609049775199,0.769393085973024,0.08333333333333333,3,6,6,6,0.0,12
1098AAC7,0.922172554087206,0.922172554087206,1.0,2,2,1,1,0.0,2
109930E5,0.09347455321449581,0.9464298512967702,0.09876543209876543,2,9,6,5,6.0,37
109957F7,0.015540744585381988,0.8741668829277368,0.017777777777777778,2,15,7,6,8.25,128
109A1EEF,0.922172554087206,0.922172554087206,1.0,2,2,1,1,0.0,0
109A3C2D,0.03426376012446049,0.8565940031115121,0.04,2,5,1,4,0.0,0
109A69BC,0.24963021932204343,0.873705767627152,0.2857142857142857,2,7,3,3,11.5,61
109AC963,0.0373856377285496,0.93464094321374,0.04,2,5,4,4,0.0,0
109ADB4C,0.0391841959512852,0.789263541241693,0.05,3,10,2,6,41.6944,26
109B7E41,0.25646436199100797,0.769393085973024,0.3333333333333333,3,3,3,2,0.0,4
109CBCE7,0.0125467343005084,0.8029909952325376,0.015625,2,8,6,6,0.5,6
109D3549,0.11760634952341935,0.9062114071722345,0.13,3,10,1,6,0.0,7
109DCF3F,0.025762220308197244,0.9274399310951008,0.027777777777777776,2,6,3,5,132.856,311
109EBC58,0.23185998277377518,0.9274399310951008,0.25,2,6,5,2,9.25,10
10A1D17A,0.4085808261608189,0.8171616523216378,0.5,2,2,2,2,28.6,5
10A20FA8,0.01789853944953976,0.7170309560177237,0.02734375,3,16,7,10,0.0,165
10A2C3F0,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,2.6667,0
10A2E12F,0.08461540047203613,0.676923203776289,0.125,2,4,2,4,0.0,66
10A2FCFB,0.06267032099390954,0.8995304474215265,0.06790402897238569,4,47,17,10,0.0,134
10A30379,0.05891794797580636,0.9426871676129017,0.0625,2,4,4,2,1478.16,5
10A436DB,0.07709208995185807,0.9636511243982258,0.08,2,5,5,4,0.0,2
10A49C44,0.17905011212145677,0.9549339313144362,0.1875,2,4,3,3,0.8333,14
10A4B78F,0.4337801201577871,0.8675602403155742,0.5,2,2,2,2,76.0,2
10A67727,0.4337801201577871,0.8675602403155742,0.5,2,2,1,2,0.0,0
10A7022B,0.016543457898805132,0.9034101483787289,0.018140589569160998,3,21,3,8,0.0,15
10A86588,0.2995312153152285,0.8985936459456855,0.3333333333333333,3,3,2,3,1.3333,4
10A89B6E,0.38733102551563536,0.7746620510312707,0.5,2,2,2,1,6.4048,0
10A972B2,0.03810630388790107,0.922172554087206,0.04132231404958678,2,11,1,6,0.0,8
10ACE47D,0.9631066945051977,0.9631066945051977,1.0,2,1,1,1,4.2,0
10AD580E,0.09295944612375248,0.7746620510312707,0.12,2,5,3,4,0.0,265
10AF7602,0.017344380959828563,0.8498746670315996,0.02040816326530612,2,7,6,7,0.0,8
10AF99E0,0.06079151804023102,0.8193855196510831,0.0856198347107438,4,55,17,11,111.658,438
10AFEC23,0.2124686667578999,0.8498746670315996,0.25,2,2,1,2,0.0,3
10B01DB3,0.19366551275781768,0.7746620510312707,0.25,2,2,2,2,0.0,4
10B0AA54,0.10184069806401667,0.8497324017320782,0.13043478260869565,5,23,10,14,0.75,14
10B1631F,0.11193231044716018,0.8922812027968574,0.13,3,10,7,8,34.9167,64
10B39777,0.10844503003944678,0.8675602403155742,0.125,2,4,4,4,0.0,1
10B3982C,0.038797489759440126,0.9699372439860032,0.04,2,5,3,4,0.0,1
10B4B956,0.2007477488081344,0.8029909952325376,0.25,2,2,1,2,0.0,9
10B6525A,0.04691162620943056,0.943533150697731,0.05251862138618864,12,89,20,23,0.0,399
10B77236,0.07521368930847655,0.676923203776289,0.1111111111111111,2,3,2,2,48.5379,10
10B945C2,0.10759195153212094,0.7746620510312707,0.1388888888888889,2,6,5,4,20.0,3
10BA364D,0.2318599827737752,0.9274399310951008,0.25,2,4,3,2,0.0,20
10BAEF9C,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
10BBD7EC,0.05890304812881427,0.9424487700610283,0.0625,2,4,3,4,9.5833,1
10BCE24D,0.028817892315225187,0.922172554087206,0.03125,2,8,3,3,1.8996,19
10BCFA37,0.20429041308040946,0.8171616523216378,0.25,2,2,2,2,0.0,8
10BD1FBC,0.3631829565873946,0.8171616523216378,0.4444444444444444,2,3,2,1,11.3,0
10BE127F,0.09683275637890884,0.7746620510312707,0.125,2,4,1,3,0.0,21
10C0203A,0.22769439663870333,0.9107775865548133,0.25,2,2,2,1,0.0,0
10C1CA52,0.04303678061284837,0.7746620510312707,0.05555555555555555,2,6,6,5,12.8333,10
10C1FD1E,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,0
10C3B4CE,0.23356262474926162,0.9342504989970465,0.25,2,2,1,2,0.0,1
10C4C41E,0.02150975802435308,0.8675602403155742,0.024793388429752067,2,11,3,9,0.0,84
10C7392A,0.20144656502085914,0.934546910091951,0.21875,5,8,5,6,73.0726,12
10C7F965,0.03630017659776538,0.9075044149441346,0.04,2,5,4,5,0.0,2
10C8D905,0.10474301862365575,0.9426871676129017,0.1111111111111111,2,3,3,3,13.3333,0
10CBB2D6,0.22074836478470874,0.9197848532696198,0.24,2,5,2,3,0.5,0
10CC7D09,0.38831367450095644,0.873705767627152,0.4444444444444444,2,3,2,1,53.3333,42
10CD9A15,0.23387798935584303,0.9355119574233721,0.25,2,2,2,2,0.0,0
10CE435C,0.13320267914602066,0.9449195285846219,0.14285714285714285,3,7,3,6,0.0,59
10CFB596,0.2640430078590892,0.8346704114373948,0.2888888888888889,4,15,9,11,0.0,39
10D48360,0.011153652325755428,0.7669463789709923,0.014542936288088643,2,38,8,9,26.3333,288
10D4A936,0.024269604656309778,0.873705767627152,0.027777777777777776,2,6,4,5,42.0,12
10D4C654,0.053582266462264966,0.8136353827725907,0.0650887573964497,3,13,9,5,14.8833,57
10D5345D,0.2735717004593358,0.8865993295684003,0.3125,3,4,2,3,0.0,0
10D54829,0.12491995878709553,0.8565940031115121,0.14583333333333334,2,12,7,9,18.5,34
10D6B9B8,0.08852655513424228,0.8675602403155742,0.10204081632653061,2,14,4,11,0.0,24
10D71513,0.05704613290068123,0.9127381264108997,0.0625,2,4,1,3,0.0,0
10D72731,0.037428977322804154,0.9357244330701039,0.04,2,10,7,4,0.0,17
10D7B217,0.10839101735681901,0.9755191562113711,0.1111111111111111,2,3,3,3,0.0,0
10D926EA,0.17043252866022052,0.7669463789709923,0.2222222222222222,2,3,2,2,6.0,0
10D94928,0.0273955835335843,0.8914192271029971,0.03114186851211073,4,17,6,11,0.0,291
10D9DBA9,0.06611966904766921,0.869634595442606,0.07555555555555556,3,15,1,6,0.0,2
10DA0C7A,0.10707425038893902,0.8565940031115121,0.125,2,4,4,3,0.0,25
10DA2B24,0.10512345089464648,0.9099238566570549,0.12037037037037036,5,18,7,10,0.0,25
10DA8F4F,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,10
10DB39D6,0.20769798738083112,0.93464094321374,0.2222222222222222,2,3,2,3,0.0,0
10DB7DBC,0.08461540047203613,0.676923203776289,0.125,2,4,2,3,163.012,1
10DBC72E,0.9197848532696198,0.9197848532696198,1.0,2,2,1,1,0.0,1
10DBDB15,0.23561219251525709,0.9424487700610283,0.25,2,2,2,2,0.0,0
10DD0EA4,0.19747006508787257,0.8886152928954266,0.2222222222222222,2,3,2,3,2.7333,0
10DF5FEA,0.014146208182985136,0.9053573237110487,0.015625,2,8,4,7,0.0,2
10DFA354,0.08109993680011471,0.981309235281388,0.08264462809917356,2,11,6,5,227.9,9
10E02047,0.06116713055098236,0.9786740888157177,0.0625,2,4,4,4,48.3333,3
10E0EFB3,0.22213472356466718,0.9255613481861134,0.24000000000000002,4,10,4,5,0.0,1
10E1D2A1,0.11830373141209627,0.9464298512967702,0.125,2,4,3,3,5.5,1
10E20011,0.028205133490678706,0.676923203776289,0.041666666666666664,2,12,1,5,1.0,0
10E33EA0,0.1667217510868156,0.9170778381155684,0.1875,4,8,6,6,0.0,3
10E3BE68,0.10141534737898886,0.9127381264108997,0.1111111111111111,2,3,2,3,0.0,0
10E47649,0.07545743338881432,0.943217917360179,0.08,2,5,3,2,0.0,4
10E51F74,0.8987865826340606,0.8987865826340606,1.0,2,2,1,2,0.0,0
10E72369,0.03940715339026622,0.9851788347566556,0.04,2,5,3,3,14.4843,7
10E74B77,0.07521368930847655,0.676923203776289,0.1111111111111111,2,3,3,3,0.0,4
10E7C8ED,0.015651966917775352,0.7669463789709923,0.02040816326530612,2,7,2,5,0.0,3
10E991D2,0.10903875577519206,0.9813488019767286,0.1111111111111111,2,3,1,3,0.0,0
10EAB42B,0.5471409497055455,0.8207114245583182,0.6666666666666667,4,3,3,3,0.0,2
10EB130D,0.029512105927734435,0.8530258293810544,0.03571428571428571,3,28,10,7,6.6667,48
10EBB6E1,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,0.0,0
10EEA1FF,0.5320043135404905,0.9622692410629249,0.5555555555555556,3,3,2,2,0.0,1
10EF6950,0.11436253050208604,0.9176149528832989,0.12672176308539945,6,33,13,19,0.0,222
10EFD304,0.028205133490678706,0.676923203776289,0.041666666666666664,2,12,2,4,0.0,5
10F04474,0.24993146682593712,0.9997258673037485,0.25,2,2,2,1,195.817,1
10F084B5,0.23408277707352426,0.936331108294097,0.25,2,4,1,2,0.8333,1
10F13532,0.11403422417503492,0.8029909952325376,0.14201183431952663,2,13,3,9,0.0,16
10F236D2,0.02586194489324285,0.8275822365837712,0.03125,2,8,3,7,57.5429,5
10F2D14E,0.01880404178818239,0.9686830105982053,0.01953125,3,16,2,9,0.0,4
10F318ED,0.01893694762891339,0.7669463789709923,0.024691358024691357,2,9,2,4,0.0,6
10F3557B,0.09555191161523738,0.9419968188554392,0.10204081632653061,3,14,6,12,0.0,21
10F442AE,0.24979658533502805,0.9991863413401122,0.25,2,2,2,2,0.0,2
10F64130,0.983197351171413,0.983197351171413,1.0,2,1,1,1,0.0,0
10F69FE2,0.17077079747902751,0.9107775865548133,0.1875,2,4,4,3,0.0,2
10F7BC07,0.23107155069767982,0.9242862027907193,0.25,2,2,1,1,0.0,10
10F838D5,0.20245516867958754,0.8915056783883245,0.24,5,10,4,7,1312.59,25
10F857F1,0.031303933835550704,0.7669463789709923,0.04081632653061224,2,7,2,6,0.0,41
10F88F88,0.10208016810324871,0.8724991093462034,0.14190051020408165,4,56,19,18,0.0,465
10F9F537,0.16923080094407225,0.676923203776289,0.25,2,2,2,1,27.9333,12
10FAA919,0.144261203619942,0.769393085973024,0.1875,3,8,6,4,3.125,16
10FC9825,0.11328308026189118,0.9251451554721113,0.12244897959183673,2,7,2,4,1.0,0
10FEF90E,0.02535359930482619,0.7669463789709923,0.03305785123966942,2,11,2,8,0.0,6
1100B6E6,0.16923080094407225,0.676923203776289,0.25,2,2,1,2,0.0,3
11019B98,0.14887886523735427,0.8717889980005733,0.16444444444444445,4,15,7,9,0.0,31
1103B5AF,0.0240683805787125,0.676923203776289,0.035555555555555556,2,15,5,5,17.9833,33
11045C77,0.24716805988832316,0.9886722395532926,0.25,2,4,1,3,0.0,87
11045F9E,0.19425930731727484,0.8741668829277368,0.2222222222222222,2,3,2,3,0.0,90
11048F91,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,0.0,0
1107F6A1,0.24893239919204546,0.9957295967681818,0.25,2,2,1,1,0.0,0
11088AC5,0.19366551275781768,0.7746620510312707,0.25,2,2,2,2,4.9833,2
1109BFA3,0.0720973316575281,0.8828263528865847,0.08,3,10,2,7,0.0,1
110B515F,0.09586829737137403,0.7669463789709923,0.125,2,4,2,4,0.0,0
110B973A,0.005594406642779248,0.676923203776289,0.008264462809917356,2,11,4,6,39.4167,42
110C7FAE,0.03559264246454985,0.8898160616137463,0.04,2,5,5,4,8.6667,1
110CF385,0.02983711615206125,0.9746791276340008,0.030612244897959183,2,28,15,12,153.424,179
110D309D,0.24153440915139274,0.966137636605571,0.25,2,2,1,1,0.0,2
110D65F9,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.0,0
110EA063,0.0632177352776562,0.8991232175579157,0.07325141776937619,5,46,13,19,0.0,212
110F3EF1,0.04230770023601806,0.676923203776289,0.0625,2,4,4,3,3.5,4
110FAF99,0.011553298939526894,0.9057786368589085,0.012755102040816327,2,28,7,10,120.469,357
111034D5,0.08195931873181478,0.9125253087606484,0.09495982468955443,7,37,12,12,0.0,174
1110F340,0.1490438140225359,0.7949003414535247,0.1875,3,4,3,3,0.0,39
1112553E,0.28313976375608707,0.9942662605863339,0.2857142857142857,3,7,4,3,6.5,1
111326F9,0.07508447781792815,0.9197848532696198,0.08163265306122448,2,7,1,4,0.0,0
1113A3CD,0.02323986153093812,0.7746620510312707,0.03,2,10,6,7,0.0,64
111416EB,0.09203356547651907,0.7669463789709923,0.12,2,10,2,4,5.1667,0
11147886,0.020027313721191983,0.676923203776289,0.029585798816568046,2,13,5,7,0.0,1
1114AD90,0.3154766170989234,0.9464298512967702,0.3333333333333333,2,3,3,2,0.0,10
1117593F,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,6.0,2
111A96F3,0.23872625656098057,0.9549050262439223,0.25,2,2,1,2,0.0,3
111AD0A0,0.03750408086201381,0.9376020215503452,0.04,2,5,4,5,0.0,4
111B25E6,0.24728267753868377,0.9891307101547351,0.25,2,2,2,1,0.0,0
111B4520,0.20362129540629617,0.9505829482487564,0.22352430555555555,9,48,11,15,0.0,47
111BFBCA,0.7143831908873,0.91757114646434,0.7777777777777777,3,3,1,2,2.0,7
111C85E4,0.06246125856374411,0.9993801370199058,0.0625,2,4,4,4,0.0,8
111D9C2A,0.02377403156189574,0.9636222997158286,0.024691358024691357,3,36,6,12,22.8333,20
111DE864,0.06864617131320294,0.9885048669101224,0.06944444444444445,2,12,3,9,0.0,23
111E760D,0.40669187780953686,0.8493631779126517,0.5277777777777778,3,6,3,4,4.0333,0
111E7E4C,0.16176843619121561,0.8828439444743806,0.1806640625,3,32,5,9,0.0,43
111EBBF4,0.0995087767930308,0.9750423673476293,0.10204081632653061,3,7,2,5,0.0,1
111FFDF8,0.19366551275781768,0.7746620510312707,0.25,2,4,3,3,25.1333,10
11202E31,0.058520694268381065,0.936331108294097,0.0625,2,8,6,6,0.0,12
11231088,0.08461540047203613,0.676923203776289,0.125,2,8,8,4,202.73,18
